161	81		
1.00897	0	1	1
1.00798	0.000139042	2	1
1.00687	0.000295867	3	1
1.00561	0.000472704	4	1
1.00419	0.000672046	5	1
1.00259	0.000896682	6	1
1.00079	0.00114973	7	1
0.998756	0.00143439	8	1
0.996472	0.00175381	9	1
0.993903	0.00211227	10	1
0.991015	0.00251413	11	1
0.98777	0.00296258	12	1
0.984127	0.00346464	13	1
0.980041	0.00402587	14	1
0.975463	0.00465052	15	1
0.970338	0.00534664	16	1
0.964608	0.00611892	17	1
0.958211	0.00697426	18	1
0.95108	0.00792158	19	1
0.943143	0.00896734	20	1
0.934325	0.0101146	21	1
0.924551	0.0113731	22	1
0.91374	0.0127492	23	1
0.901813	0.0142486	24	1
0.888692	0.0158746	25	1
0.874302	0.0176293	26	1
0.858573	0.0195125	27	1
0.841444	0.0215251	28	1
0.822866	0.0236628	29	1
0.802805	0.0259193	30	1
0.781243	0.0282823	31	1
0.758185	0.030741	32	1
0.733663	0.0332783	33	1
0.707731	0.0358751	34	1
0.680477	0.0385073	35	1
0.652015	0.041139	36	1
0.622488	0.0437345	37	1
0.59207	0.0462691	38	1
0.560958	0.0487086	39	1
0.529363	0.0509835	40	1
0.497517	0.0530812	41	1
0.465659	0.0549689	42	1
0.434024	0.0565786	43	1
0.402843	0.0579016	44	1
0.372338	0.0589275	45	1
0.342705	0.0596151	46	1
0.314124	0.0599467	47	1
0.286743	0.0599507	48	1
0.260684	0.0596334	49	1
0.236039	0.0590024	50	1
0.212871	0.0580401	51	1
0.191215	0.056811	52	1
0.171081	0.0553421	53	1
0.152457	0.0536612	54	1
0.135312	0.0517986	55	1
0.1196	0.0497858	56	1
0.105262	0.0476526	57	1
0.0922298	0.0454283	58	1
0.0804289	0.0431429	59	1
0.0697853	0.0408005	60	1
0.0602287	0.0383938	61	1
0.0516704	0.035987	62	1
0.0440289	0.0336064	63	1
0.0372267	0.031264	64	1
0.031239	0.0288563	65	1
0.0259515	0.0265257	66	1
0.0212959	0.0242736	67	1
0.0172969	0.0219612	68	1
0.0137965	0.0197879	69	1
0.0108408	0.0176003	70	1
0.0083291	0.0155089	71	1
0.00624212	0.0134721	72	1
0.00454671	0.0115221	73	1
0.0032049	0.00964641	74	1
0.00212022	0.00791972	75	1
0.00141583	0.00624166	76	1
0.000790517	0.00475198	77	1
0.000461747	0.00336822	78	1
0.000289009	0.00210818	79	1
0.000135819	0.000990734	80	1
8.29914E-18	-6.05382E-17	81	1
0.000135819	-0.000990734	82	1
0.000289009	-0.00210818	83	1
0.000461747	-0.00336822	84	1
0.000790517	-0.00475198	85	1
0.00141583	-0.00624166	86	1
0.00212022	-0.00791972	87	1
0.0032049	-0.00964641	88	1
0.00454671	-0.0115221	89	1
0.00624212	-0.0134721	90	1
0.0083291	-0.0155089	91	1
0.0108408	-0.0176003	92	1
0.0137965	-0.0197879	93	1
0.0172969	-0.0219612	94	1
0.0212959	-0.0242736	95	1
0.0259515	-0.0265257	96	1
0.031239	-0.0288563	97	1
0.0372267	-0.031264	98	1
0.0440289	-0.0336064	99	1
0.0516704	-0.035987	100	1
0.0602287	-0.0383938	101	1
0.0697853	-0.0408005	102	1
0.0804289	-0.0431429	103	1
0.0922298	-0.0454283	104	1
0.105262	-0.0476526	105	1
0.1196	-0.0497858	106	1
0.135312	-0.0517986	107	1
0.152457	-0.0536612	108	1
0.171081	-0.0553421	109	1
0.191215	-0.056811	110	1
0.212871	-0.0580401	111	1
0.236039	-0.0590024	112	1
0.260684	-0.0596334	113	1
0.286743	-0.0599507	114	1
0.314124	-0.0599467	115	1
0.342705	-0.0596151	116	1
0.372338	-0.0589275	117	1
0.402843	-0.0579016	118	1
0.434024	-0.0565786	119	1
0.465659	-0.0549689	120	1
0.497517	-0.0530812	121	1
0.529363	-0.0509835	122	1
0.560958	-0.0487086	123	1
0.59207	-0.0462691	124	1
0.622488	-0.0437345	125	1
0.652015	-0.041139	126	1
0.680477	-0.0385073	127	1
0.707731	-0.0358751	128	1
0.733663	-0.0332783	129	1
0.758185	-0.030741	130	1
0.781243	-0.0282823	131	1
0.802805	-0.0259193	132	1
0.822866	-0.0236628	133	1
0.841444	-0.0215251	134	1
0.858573	-0.0195125	135	1
0.874302	-0.0176293	136	1
0.888692	-0.0158746	137	1
0.901813	-0.0142486	138	1
0.91374	-0.0127492	139	1
0.924551	-0.0113731	140	1
0.934325	-0.0101146	141	1
0.943143	-0.00896734	142	1
0.95108	-0.00792158	143	1
0.958211	-0.00697426	144	1
0.964608	-0.00611892	145	1
0.970338	-0.00534664	146	1
0.975463	-0.00465052	147	1
0.980041	-0.00402587	148	1
0.984127	-0.00346464	149	1
0.98777	-0.00296258	150	1
0.991015	-0.00251413	151	1
0.993903	-0.00211227	152	1
0.996472	-0.00175381	153	1
0.998756	-0.00143439	154	1
1.00079	-0.00114973	155	1
1.00259	-0.000896682	156	1
1.00419	-0.000672046	157	1
1.00561	-0.000472704	158	1
1.00687	-0.000295867	159	1
1.00798	-0.000139042	160	1
1.00997	0	1	2
1.00905	0.000492794	2	2
1.00785	0.00090942	3	2
1.00646	0.00124155	4	2
1.0049	0.0015222	5	2
1.0032	0.00178614	6	2
1.00131	0.00205694	7	2
0.999219	0.00234858	8	2
0.996889	0.0026702	9	2
0.994286	0.00302892	10	2
0.991368	0.00343084	11	2
0.9881	0.0038799	12	2
0.984442	0.00438226	13	2
0.980342	0.00494478	14	2
0.975752	0.0055709	15	2
0.970617	0.00626942	16	2
0.964878	0.00704443	17	2
0.958475	0.00790231	18	2
0.951337	0.00885225	19	2
0.943392	0.00990123	20	2
0.934567	0.0110517	21	2
0.924786	0.0123136	22	2
0.913968	0.0136937	23	2
0.902032	0.015197	24	2
0.888903	0.0168273	25	2
0.874504	0.018587	26	2
0.858768	0.0204747	27	2
0.841632	0.0224916	28	2
0.823048	0.0246332	29	2
0.802978	0.0268937	30	2
0.781408	0.0292603	31	2
0.758343	0.0317221	32	2
0.733812	0.0342621	33	2
0.707868	0.0368638	34	2
0.680601	0.0395002	35	2
0.652125	0.0421357	36	2
0.622587	0.0447342	37	2
0.592158	0.0472711	38	2
0.561034	0.0497125	39	2
0.529427	0.0519886	40	2
0.49757	0.0540869	41	2
0.465699	0.0559748	42	2
0.434049	0.057584	43	2
0.402851	0.0589061	44	2
0.372327	0.0599305	45	2
0.342675	0.0606157	46	2
0.314075	0.0609443	47	2
0.286678	0.0609446	48	2
0.260603	0.0606231	49	2
0.235939	0.0599877	50	2
0.212751	0.0590206	51	2
0.191076	0.0577858	52	2
0.170921	0.0563106	53	2
0.152275	0.0546224	54	2
0.135108	0.0527517	55	2
0.119373	0.0507298	56	2
0.105009	0.0485867	57	2
0.0919528	0.0463511	58	2
0.080125	0.0440531	59	2
0.0694523	0.0416963	60	2
0.0598662	0.0392741	61	2
0.0512803	0.0368505	62	2
0.043611	0.0344519	63	2
0.0367746	0.0320869	64	2
0.030753	0.0296559	65	2
0.0254388	0.0272998	66	2
0.0207445	0.0250139	67	2
0.0167116	0.0226713	68	2
0.013175	0.0204592	69	2
0.0101816	0.0182314	70	2
0.00763264	0.0160916	71	2
0.00550737	0.0139995	72	2
0.00377215	0.0119812	73	2
0.00239583	0.0100427	74	2
0.00128319	0.00823202	75	2
0.000556797	0.00649874	76	2
-7.18423E-05	0.00494375	77	2
-0.000412471	0.00348997	78	2
-0.000590698	0.00219827	79	2
-0.000741657	0.00106109	80	2
-0.000868176	-2.44175E-15	81	2
-0.000741657	-0.00106109	82	2
-0.000590698	-0.00219827	83	2
-0.000412471	-0.00348997	84	2
-7.18423E-05	-0.00494375	85	2
0.000556797	-0.00649874	86	2
0.00128319	-0.00823202	87	2
0.00239583	-0.0100427	88	2
0.00377215	-0.0119812	89	2
0.00550737	-0.0139995	90	2
0.00763264	-0.0160916	91	2
0.0101816	-0.0182314	92	2
0.013175	-0.0204592	93	2
0.0167116	-0.0226713	94	2
0.0207445	-0.0250139	95	2
0.0254388	-0.0272998	96	2
0.030753	-0.0296559	97	2
0.0367746	-0.0320869	98	2
0.043611	-0.0344519	99	2
0.0512803	-0.0368505	100	2
0.0598662	-0.0392741	101	2
0.0694523	-0.0416963	102	2
0.080125	-0.0440531	103	2
0.0919528	-0.0463511	104	2
0.105009	-0.0485867	105	2
0.119373	-0.0507298	106	2
0.135108	-0.0527517	107	2
0.152275	-0.0546224	108	2
0.170921	-0.0563106	109	2
0.191076	-0.0577858	110	2
0.212751	-0.0590206	111	2
0.235939	-0.0599877	112	2
0.260603	-0.0606231	113	2
0.286678	-0.0609446	114	2
0.314075	-0.0609443	115	2
0.342675	-0.0606157	116	2
0.372327	-0.0599305	117	2
0.402851	-0.0589061	118	2
0.434049	-0.057584	119	2
0.465699	-0.0559748	120	2
0.49757	-0.0540869	121	2
0.529427	-0.0519886	122	2
0.561034	-0.0497125	123	2
0.592158	-0.0472711	124	2
0.622587	-0.0447342	125	2
0.652125	-0.0421357	126	2
0.680601	-0.0395002	127	2
0.707868	-0.0368638	128	2
0.733812	-0.0342621	129	2
0.758343	-0.0317221	130	2
0.781408	-0.0292603	131	2
0.802978	-0.0268937	132	2
0.823048	-0.0246332	133	2
0.841632	-0.0224916	134	2
0.858768	-0.0204747	135	2
0.874504	-0.018587	136	2
0.888903	-0.0168273	137	2
0.902032	-0.015197	138	2
0.913968	-0.0136937	139	2
0.924786	-0.0123136	140	2
0.934567	-0.0110517	141	2
0.943392	-0.00990123	142	2
0.951337	-0.00885225	143	2
0.958475	-0.00790231	144	2
0.964878	-0.00704443	145	2
0.970617	-0.00626942	146	2
0.975752	-0.0055709	147	2
0.980342	-0.00494478	148	2
0.984442	-0.00438226	149	2
0.9881	-0.0038799	150	2
0.991368	-0.00343084	151	2
0.994286	-0.00302892	152	2
0.996889	-0.0026702	153	2
0.999219	-0.00234858	154	2
1.00131	-0.00205694	155	2
1.0032	-0.00178614	156	2
1.0049	-0.0015222	157	2
1.00646	-0.00124155	158	2
1.00785	-0.00090942	159	2
1.00905	-0.000492794	160	2
1.01098	0	1	3
1.01025	0.000775538	2	3
1.0091	0.0014173	3	3
1.00764	0.00189724	4	3
1.00598	0.00226237	5	3
1.00415	0.00256651	6	3
1.00215	0.0028558	7	3
0.999976	0.00315374	8	3
0.997577	0.00347754	9	3
0.994922	0.00383515	10	3
0.991961	0.00423673	11	3
0.988658	0.0046875	12	3
0.98497	0.0051921	13	3
0.980846	0.00575926	14	3
0.976233	0.00639025	15	3
0.971078	0.00709506	16	3
0.965321	0.00787645	17	3
0.958904	0.00874192	18	3
0.95175	0.00969886	19	3
0.943789	0.0107554	20	3
0.934948	0.0119128	21	3
0.925151	0.0131829	22	3
0.914318	0.0145708	23	3
0.902364	0.0160819	24	3
0.889218	0.0177195	25	3
0.874804	0.0194891	26	3
0.859053	0.0213853	27	3
0.841902	0.0234101	28	3
0.823303	0.0255584	29	3
0.803218	0.0278258	30	3
0.781633	0.0301982	31	3
0.758552	0.032665	32	3
0.734004	0.035209	33	3
0.708039	0.0378177	34	3
0.68075	0.04046	35	3
0.652253	0.0431004	36	3
0.622694	0.0457025	37	3
0.592245	0.0482423	38	3
0.561101	0.0506854	39	3
0.529473	0.0529623	40	3
0.497597	0.0550603	41	3
0.465703	0.0569469	42	3
0.434032	0.0585538	43	3
0.40281	0.0598727	44	3
0.372261	0.0608926	45	3
0.342586	0.0615725	46	3
0.313962	0.0618947	47	3
0.286543	0.0618876	48	3
0.260446	0.0615576	49	3
0.235759	0.0609131	50	3
0.212549	0.0599356	51	3
0.19085	0.0586895	52	3
0.170672	0.0572019	53	3
0.152003	0.0555003	54	3
0.134811	0.0536151	55	3
0.119051	0.0515776	56	3
0.104662	0.0494177	57	3
0.0915808	0.0471638	58	3
0.0797275	0.0448461	59	3
0.0690281	0.0424681	60	3
0.0594155	0.0400241	61	3
0.0508051	0.0375774	62	3
