1	1.10422	0.453639	0.0203349	0.821098
2	1.08503	0.458715	0.0421269	0.80313
3	1.0783	0.47601	0.0516364	0.795576
4	1.07082	0.492235	0.0567738	0.787695
5	1.06397	0.506245	0.0609293	0.780535
6	1.05783	0.518299	0.0641382	0.774151
7	1.05232	0.528807	0.0665476	0.768455
8	1.04734	0.538104	0.0683598	0.763324
9	1.04279	0.546447	0.0697169	0.758654
10	1.0386	0.554033	0.0707208	0.754361
11	1.0347	0.561006	0.0714437	0.750379
12	1.03105	0.567473	0.071937	0.746657
13	1.02761	0.57352	0.0722396	0.743155
14	1.02435	0.57921	0.0723799	0.739841
15	1.02125	0.584587	0.0723792	0.73669
16	1.01828	0.589699	0.0722539	0.733686
17	1.01544	0.594573	0.0720193	0.730808
18	1.0127	0.599237	0.0716876	0.728044
19	1.01006	0.603714	0.0712637	0.725382
20	1.00752	0.608026	0.070756	0.722813
21	1.00504	0.612187	0.0701729	0.720323
22	1.00264	0.616216	0.0695171	0.717906
23	1.00029	0.620126	0.0687928	0.715553
24	0.998003	0.62393	0.0680007	0.713256
25	0.995762	0.627644	0.0671412	0.711011
26	0.99356	0.631277	0.0662162	0.708808
27	0.99139	0.634841	0.0652228	0.706639
28	0.989248	0.638344	0.0641575	0.704502
29	0.987131	0.641798	0.0630186	0.702392
30	0.98503	0.64521	0.0618028	0.7003
31	0.98294	0.648588	0.0605029	0.698223
32	0.980861	0.651937	0.0591107	0.696158
33	0.978788	0.655262	0.057619	0.694103
34	0.97672	0.658568	0.0560187	0.692056
35	0.974654	0.661856	0.0543027	0.690012
36	0.972591	0.665127	0.0524566	0.687975
37	0.970533	0.668378	0.0504691	0.685945
38	0.968479	0.671608	0.0483302	0.683923
39	0.966434	0.674807	0.0460252	0.681912
40	0.964407	0.67797	0.0435398	0.679922
41	0.962398	0.681086	0.0408593	0.677952
42	0.960418	0.684141	0.0379712	0.676014
43	0.958476	0.687119	0.0348607	0.674117
44	0.956584	0.69	0.0315106	0.672271
45	0.954755	0.692761	0.0279067	0.670492
46	0.953005	0.695377	0.0240326	0.668792
47	0.95135	0.69782	0.0198746	0.66719
48	0.949813	0.700055	0.015419	0.665705
49	0.948412	0.702048	0.0106512	0.664357
50	0.947169	0.703756	0.00555626	0.663168
51	0.946112	0.705133	0.000122014	0.662165
52	0.945268	0.706133	-0.00566278	0.661374
53	0.94467	0.706698	-0.0118122	0.660827
54	0.944347	0.706774	-0.0183355	0.660553
