-0.5	0	1	1
-0.422079	0	2	1
-0.356302	0	3	1
-0.300777	0	4	1
-0.253906	0	5	1
-0.21434	0	6	1
-0.180941	0	7	1
-0.152748	0	8	1
-0.128949	0	9	1
-0.108859	0	10	1
-0.0918999	0	11	1
-0.0775842	0	12	1
-0.0654997	0	13	1
-0.0552987	0	14	1
-0.0466876	0	15	1
-0.0394186	0	16	1
-0.0332825	0	17	1
-0.0281027	0	18	1
-0.0237302	0	19	1
-0.0200391	0	20	1
-0.0169233	0	21	1
-0.014293	0	22	1
-0.0120726	0	23	1
-0.0101982	0	24	1
-0.00861576	0	25	1
-0.00727986	0	26	1
-0.00615201	0	27	1
-0.00519976	0	28	1
-0.0043957	0	29	1
-0.0037167	0	30	1
-0.00314321	0	31	1
-0.00265874	0	32	1
-0.00224934	0	33	1
-0.00190323	0	34	1
-0.00161045	0	35	1
-0.00136258	0	36	1
-0.00115248	0	37	1
-0.000974101	0	38	1
-0.000822318	0	39	1
-0.00069276	0	40	1
-0.000581698	0	41	1
-0.000485938	0	42	1
-0.000402722	0	43	1
-0.000329656	0	44	1
-0.000264638	0	45	1
-0.000205797	0	46	1
-0.000151439	0	47	1
-0.0001	0	48	1
-5E-05	0	49	1
0	0	50	1
5E-05	0	51	1
0.0001	0	52	1
0.000150084	0	53	1
0.000200334	0	54	1
0.000250836	0	55	1
0.000301674	0	56	1
0.000352932	0	57	1
0.000404696	0	58	1
0.000457053	0	59	1
0.000510089	0	60	1
0.000563895	0	61	1
0.000618559	0	62	1
0.000674173	0	63	1
0.00073083	0	64	1
0.000788625	0	65	1
0.000847653	0	66	1
0.000908014	0	67	1
0.000969809	0	68	1
0.00103314	0	69	1
0.00109812	0	70	1
0.00116484	0	71	1
0.00123343	0	72	1
0.00130399	0	73	1
0.00137665	0	74	1
0.00145153	0	75	1
0.00152875	0	76	1
0.00160844	0	77	1
0.00169073	0	78	1
0.00177577	0	79	1
0.00186369	0	80	1
0.00195463	0	81	1
0.00204876	0	82	1
0.00214623	0	83	1
0.00224721	0	84	1
0.00235185	0	85	1
0.00246034	0	86	1
0.00257285	0	87	1
0.00268959	0	88	1
0.00281073	0	89	1
0.00293648	0	90	1
0.00306706	0	91	1
0.00320268	0	92	1
0.00334356	0	93	1
0.00348995	0	94	1
0.00364209	0	95	1
0.00380022	0	96	1
0.00396463	0	97	1
0.00413557	0	98	1
0.00431334	0	99	1
0.00449823	0	100	1
0.00469056	0	101	1
0.00489064	0	102	1
0.0050988	0	103	1
0.0053154	0	104	1
0.0055408	0	105	1
0.00577537	0	106	1
0.00601951	0	107	1
0.00627362	0	108	1
0.00653813	0	109	1
0.00681349	0	110	1
0.00710014	0	111	1
0.00739857	0	112	1
0.00770928	0	113	1
0.00803278	0	114	1
0.00836962	0	115	1
0.00872037	0	116	1
0.0090856	0	117	1
0.00946592	0	118	1
0.00986198	0	119	1
0.0102744	0	120	1
0.010704	0	121	1
0.0111513	0	122	1
0.0116172	0	123	1
0.0121024	0	124	1
0.0126077	0	125	1
0.0131341	0	126	1
0.0136823	0	127	1
0.0142532	0	128	1
0.0148479	0	129	1
0.0154673	0	130	1
0.0161125	0	131	1
0.0167845	0	132	1
0.0174845	0	133	1
0.0182136	0	134	1
0.0189731	0	135	1
0.0197641	0	136	1
0.0205881	0	137	1
0.0214465	0	138	1
0.0223405	0	139	1
0.0232718	0	140	1
0.024242	0	141	1
0.0252525	0	142	1
0.0263051	0	143	1
0.0274016	0	144	1
0.0285438	0	145	1
0.0297336	0	146	1
0.0309731	0	147	1
0.0322641	0	148	1
0.033609	0	149	1
0.03501	0	150	1
0.0364694	0	151	1
0.0379896	0	152	1
0.0395732	0	153	1
0.0412229	0	154	1
0.0429413	0	155	1
0.0447314	0	156	1
0.0465961	0	157	1
0.0485387	0	158	1
0.0505622	0	159	1
0.0526701	0	160	1
0.054866	0	161	1
0.0571534	0	162	1
0.0595363	0	163	1
0.0620185	0	164	1
0.0646043	0	165	1
0.0672979	0	166	1
0.0701039	0	167	1
0.0730269	0	168	1
0.0760719	0	169	1
0.0792438	0	170	1
0.0825481	0	171	1
0.0859902	0	172	1
0.0895759	0	173	1
0.0933112	0	174	1
0.0972023	0	175	1
0.101256	0	176	1
0.105478	0	177	1
0.109877	0	178	1
0.114459	0	179	1
0.119232	0	180	1
0.124205	0	181	1
0.129385	0	182	1
0.134781	0	183	1
0.140402	0	184	1
0.146257	0	185	1
0.152357	0	186	1
0.158712	0	187	1
0.165331	0	188	1
0.172227	0	189	1
0.17941	0	190	1
0.186893	0	191	1
0.194688	0	192	1
0.202808	0	193	1
0.211267	0	194	1
0.220079	0	195	1
0.229259	0	196	1
0.238821	0	197	1
0.248783	0	198	1
0.25916	0	199	1
0.26997	0	200	1
0.281231	0	201	1
0.292961	0	202	1
0.305182	0	203	1
0.317912	0	204	1
0.331173	0	205	1
0.344987	0	206	1
0.359377	0	207	1
0.374368	0	208	1
0.389985	0	209	1
0.406252	0	210	1
0.423199	0	211	1
0.440852	0	212	1
0.459242	0	213	1
0.4784	0	214	1
0.498356	0	215	1
0.519145	0	216	1
0.540801	0	217	1
0.563361	0	218	1
