1	1.27194	121.945	6.28393	106113
2	1.27205	122.725	14.6997	106494
3	1.27135	126.521	17.4173	106624
4	1.26915	130.468	17.6814	106357
5	1.2661	133.085	17.9706	105980
6	1.26284	134.824	18.4717	105633
7	1.26009	136.194	18.8162	105350
8	1.2576	137.349	19.025	105084
9	1.2551	138.419	19.2189	104809
10	1.253	139.418	19.3508	104572
11	1.25063	140.365	19.5195	104311
12	1.2487	141.247	19.6186	104093
13	1.24636	142.089	19.776	103834
14	1.24454	142.875	19.8366	103626
15	1.24223	143.628	19.9702	103370
16	1.24041	144.349	19.9991	103160
17	1.23846	144.971	20.0572	102941
18	1.23639	145.6	20.1463	102707
19	1.23454	146.207	20.1804	102495
20	1.23266	146.759	20.2289	102281
21	1.23044	147.371	20.3123	102032
22	1.22902	147.891	20.2299	101862
23	1.22705	148.333	20.2957	101640
24	1.22505	148.88	20.337	101413
25	1.2237	149.322	20.2333	101250
26	1.22186	149.703	20.2708	101041
27	1.22008	150.163	20.2759	100837
28	1.2188	150.53	20.1735	100683
29	1.21701	150.879	20.2061	100480
30	1.21563	151.254	20.137	100318
31	1.21441	151.531	20.0657	100172
32	1.21267	151.878	20.0946	99975.4
33	1.21183	152.161	19.9199	99867.8
34	1.21044	152.364	19.9017	99706.9
35	1.209	152.669	19.8561	99538.8
36	1.20788	152.904	19.7089	99398.4
37	1.20554	153.243	19.7531	99132.1
38	1.20356	153.655	19.5979	98890.9
39	1.20026	154.134	19.6285	98511.1
40	1.19689	154.753	19.5576	98116.8
41	1.19377	155.267	19.4412	97750.5
42	1.191	155.676	19.3789	97432.1
43	1.19053	155.726	19.0826	97362.4
44	1.19049	155.511	18.9953	97358.5
45	1.19244	155.066	18.6376	97559.9
46	1.1923	154.721	18.628	97544.9
47	1.19082	154.759	18.398	97352.3
48	1.18382	155.499	18.5537	96555
49	1.17345	157.034	18.4741	95354.9
50	1.15801	159.343	18.7032	93613.9
51	1.14219	162.102	18.5954	91820.6
52	1.1258	165.034	18.7531	90004.2
53	1.11423	167.647	18.4893	88715.2
54	1.10738	169.523	18.4299	87976.6
55	1.10985	170.196	17.986	88254.4
56	1.12237	169.13	17.5476	89650.6
57	1.14729	166.016	16.84	92420.1
58	1.18383	160.641	16.0031	96501.5
59	1.22557	153.888	15.2544	101216
60	1.26078	147.598	14.4212	105210
61	1.26876	145.006	14.2275	106120
62	1.2409	148.623	14.2898	102936
63	1.18656	157.8	14.8105	96858.1
64	1.13172	168.587	15.4896	90892.1
65	1.09982	176.148	15.6371	87537.8
66	1.07953	181.768	15.863	85535.1
67	1.0678	186.711	15.8159	84399.2
68	1.10244	183.891	15.3433	87983.8
69	1.15839	175.182	14.4305	93907.1
70	1.17593	170.681	13.2439	95783.4
71	1.17864	170.316	12.7346	96065
72	1.1801	170.506	12.414	96216.3
73	1.18335	170.27	11.6205	96532
74	1.18499	170.022	11.1978	96688.1
75	1.18626	170.156	10.6061	96835.4
76	1.18754	171.092	9.50653	97001.5
77	1.19249	169.989	16.7018	97617
78	1.19481	169.878	11.206	97741.4
79	1.19642	170.523	9.09188	98179.6
80	1.19849	170.323	11.6143	98603.7
81	1.19693	169.444	7.45681	98200.8
82	1.19287	168.507	5.7137	97512.3
83	1.18531	169.836	4.92775	96880.1
84	1.1963	169.626	4.22331	98106.4
85	1.1771	165.936	3.60083	95678.8
86	1.17048	166.44	1.93819	94985.3
87	1.19707	170.658	0.583793	98203.8
88	1.21491	172.855	0.36703	100360
89	1.21053	171.107	-0.840539	99798.1
90	1.19389	168.906	-1.81664	97853.3
91	1.18037	168.953	-2.75962	96305.1
92	1.17698	169.758	-4.38468	95890
93	1.17368	171.826	-5.05217	95570.1
94	1.17685	173.646	-6.99715	95920.9
95	1.17548	175.847	-7.94454	95826.7
96	1.17549	178.249	-9.67388	95868.4
97	1.17421	180.815	-11.2216	95801.6
98	1.17127	184.109	-12.754	95603
99	1.17086	187.251	-14.9175	95715.9
100	1.16533	191.412	-16.3548	95389.5
101	1.16501	194.894	-19.1238	95694
102	1.15597	199.46	-20.5278	95259.2
103	1.15337	202.778	-23.7623	95675.6
104	1.1397	207.032	-25.2109	95177.1
105	1.13298	209.712	-28.6929	95605.9
106	1.11694	213.026	-30.3545	95170.2
107	1.10801	215.033	-33.7842	95488.1
108	1.09549	217.134	-35.9319	95300
109	1.08657	218.936	-38.9548	95327.5
110	1.08165	219.723	-41.9966	95627.4
111	1.07015	222.242	-44.1567	95014.5
112	1.07391	221.62	-48.889	96025.3
113	1.06066	224.438	-50.0626	94909.4
114	1.06848	223.452	-55.8692	96085.3
115	1.06465	224.091	-57.4172	95694.1
116	1.06454	225.304	-61.3779	95538.6
117	1.07644	223.252	-65.9494	96588.3
118	1.06814	225.949	-67.649	95143.2
119	1.08745	222.834	-74.7563	96773.3
120	1.09252	221.507	-76.2012	96755.7
121	1.0841	224.636	-80.106	95166
122	1.11414	218.188	-88.425	97857.4
123	1.11013	217.917	-88.4701	96852.5
124	1.10994	218.428	-94.7957	96197.5
125	1.13946	210.768	-101.659	98805.9
126	1.13136	210.814	-102.354	97416.1
127	1.13454	209.186	-110.42	97117.7
128	1.16922	199.118	-116.733	100276
129	1.15878	198.521	-117.131	98765.8
130	1.15557	196.494	-126.644	97829.7
131	1.20547	181.926	-133.64	102615
132	1.19598	179.768	-131.632	101461
133	1.1668	180.784	-143.266	97899.1
134	1.24629	158.855	-153.562	105685
135	1.2399	154.129	-147.639	105243
136	1.20988	153.193	-157.28	101919
137	1.26304	134.001	-168.247	107136
138	1.29582	120.616	-163.722	110951
139	1.27874	117.348	-163.741	109509
140	1.23554	111.109	-182.062	104817
141	1.34512	81.4802	-187.922	116198
142	1.33385	77.8142	-179.581	115897
143	1.29911	74.9602	-189.667	112441
144	1.23646	65.518	-216.279	105368
145	1.38137	34.9967	-212.166	120705
146	1.42695	33.5011	-185.021	127153
147	1.5093	32.8788	-154.154	137697
148	1.5919	32.3122	-115.856	148585
149	1.6566	27.9651	-73.7305	157706
150	1.72968	16.7904	-30.822	167949
151	1.74406	13.4896	3.72289	170530
152	1.74156	16.7238	32.363	170090
153	1.72887	23.6925	63.0273	167514
154	1.71314	36.0782	106.759	163800
155	1.56413	67.0667	148.237	144679
156	1.50196	81.5692	176.428	136105
